Task,Status,Seconds,FreeGBBefore,Detail,Log
mainPhase6,PASS,4.68330345833333,5.2069206237793,,/Users/aditya1981/Downloads/SIH_Ps37/results/idd/regression_20260906_050544_825/mainPhase6.txt
mainPhase7,PASS,7.40320333333333,5.19668579101562,,/Users/aditya1981/Downloads/SIH_Ps37/results/idd/regression_20260906_050544_825/mainPhase7.txt
mainPhase8,PASS,40.9905604583333,5.19598007202148,,/Users/aditya1981/Downloads/SIH_Ps37/results/idd/regression_20260906_050544_825/mainPhase8.txt
mainPhase9,PASS,115.800129375,5.10993194580078,,/Users/aditya1981/Downloads/SIH_Ps37/results/idd/regression_20260906_050544_825/mainPhase9.txt
